id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,_source_file,motif_rejet
2022-1642927,2022-01-21,000001,Vente en l'état futur d'achèvement,30000.0,93,,RUE PETIT,7314,75019,75119,Paris 19e Arrondissement,75,,,75119000CY0033,,,303,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.392046,48.886798,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1642939,2022-01-21,000001,Vente en l'état futur d'achèvement,30000.0,93,,RUE PETIT,7314,75019,75119,Paris 19e Arrondissement,75,,,75119000CY0033,,,338,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.392046,48.886798,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1643320,2022-02-01,000001,Vente en l'état futur d'achèvement,30000.0,93,,RUE PETIT,7314,75019,75119,Paris 19e Arrondissement,75,,,75119000CY0033,,,326,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.392046,48.886798,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1643417,2022-02-15,000001,Vente en l'état futur d'achèvement,865000.0,,,,,,75117,Paris 17e Arrondissement,75,,,75117000DM0124,,,222,,,,,,,,,,1,,Inconnu,,,,,,,,2.326682,48.891799,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1643539,2022-02-15,000001,Vente en l'état futur d'achèvement,690000.0,,,,,,75117,Paris 17e Arrondissement,75,,,75117000DM0124,,,241,,,,,,,,,,1,,Inconnu,,,,,,,,2.326682,48.891799,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1643984,2022-03-02,000001,Vente en l'état futur d'achèvement,700000.0,6,B,RUE DES LYANES,5861,75020,75120,Paris 20e Arrondissement,75,,,75120000BK0077,,,70,,,,,,,,,,1,,Inconnu,,,,,,,,2.40624,48.863202,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1643991,2022-02-22,000001,Echange,45000.0,3,,RUE ANATOLE DE LA FORGE,0304,75017,75117,Paris 17e Arrondissement,75,,,75117000AI0019,,,298,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.291399,48.875875,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1644267,2022-03-04,000001,Vente en l'état futur d'achèvement,725000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,25,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1644541,2022-02-16,000001,Vente en l'état futur d'achèvement,36523600.0,2,,SQ ALBAN SATRAGNE,0111,75010,75110,Paris 10e Arrondissement,75,,,75110000AP0049,,1,,,,,,,,,,,0,,Inconnu,,,,,,,,2.355123,48.875921,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1644961,2022-03-10,000001,Echange,57608.0,59,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BM0022,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303278,48.882403,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1644962,2022-03-10,000002,Echange,85427.0,59,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BM0022,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303278,48.882403,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645041,2022-03-04,000001,Echange,13000.0,4,,RUE DE CAMBRAI,1451,75019,75119,Paris 19e Arrondissement,75,,,75119000BL0001,,,225,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.377484,48.893594,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645056,2022-03-08,000001,Vente en l'état futur d'achèvement,2385000.0,,,,,,75117,Paris 17e Arrondissement,75,,,75117000DM0124,,,201,,,,,,,,,,1,,Inconnu,,,,,,,,2.326682,48.891799,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645190,2022-03-22,000001,Vente en l'état futur d'achèvement,594000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,20,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645372,2022-03-11,000001,Vente en l'état futur d'achèvement,678000.0,190,A,BD DE CHARONNE,1887,75020,75120,Paris 20e Arrondissement,75,,,75120000CS0065,,,7,,,,,,,,,,1,,Inconnu,,,,,,,,2.392991,48.858247,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645402,2022-03-24,000001,Vente en l'état futur d'achèvement,660000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,12,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645626,2022-03-28,000001,Vente en l'état futur d'achèvement,215000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,19,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1645884,2022-04-04,000001,Vente en l'état futur d'achèvement,435000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,14,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646016,2022-03-24,000001,Vente en l'état futur d'achèvement,1690000.0,190,A,BD DE CHARONNE,1887,75020,75120,Paris 20e Arrondissement,75,,,75120000CS0065,,,14,,,,,,,,,,1,,Inconnu,,,,,,,,2.392991,48.858247,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646033,2022-03-08,000001,Echange,25000.0,25,,RUE D ALSACE,0249,75010,75110,Paris 10e Arrondissement,75,,,75110000AK0010,,,428,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.357431,48.878056,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646043,2022-03-18,000001,Vente terrain à bâtir,21453000.0,79,,GAL DE BEAUJOLAIS,0773,75001,75101,Paris 1er Arrondissement,75,,,75101000AV0025,,3,,,,,,,,,,,0,,Inconnu,,,,,,,,2.337885,48.866149,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646251,2022-04-05,000001,Vente en l'état futur d'achèvement,831000.0,331,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0093,,,24,,,,,,,,,,1,,Inconnu,,,,,,,,2.392831,48.87093,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646726,2022-04-19,000001,Vente en l'état futur d'achèvement,1090000.0,6,B,RUE DES LYANES,5861,75020,75120,Paris 20e Arrondissement,75,,,75120000BK0077,,,43,,,,,,,,,,1,,Inconnu,,,,,,,,2.40624,48.863202,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1646906,2022-04-14,000001,Vente en l'état futur d'achèvement,2900000.0,,,,,,75117,Paris 17e Arrondissement,75,,,75117000DM0124,,,225,,,,,,,,,,1,,Inconnu,,,,,,,,2.326682,48.891799,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647377,2022-04-25,000001,Echange,50000.0,67,,RUE DE RICHELIEU,8212,75002,75102,Paris 2e Arrondissement,75,,,75102000AE0041,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33753,48.867454,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647740,2022-04-21,000001,Vente en l'état futur d'achèvement,30000.0,93,,RUE PETIT,7314,75019,75119,Paris 19e Arrondissement,75,,,75119000CY0033,,,313,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.392046,48.886798,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647748,2022-05-02,000001,Vente en l'état futur d'achèvement,321600.0,335,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0089,,,16,,,,,,,,,,1,,Inconnu,,,,,,,,2.392569,48.871133,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647782,2022-04-15,000001,Echange,95000.0,11,,RUE DU MARCHE ST HONORE,6034,75001,75101,Paris 1er Arrondissement,75,,,75101000AZ0026,,,224,,234,,,,,,,,2,3,Dépendance,,0,,,,,,2.331016,48.866396,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647783,2022-04-15,000002,Echange,120000.0,11,,RUE DU MARCHE ST HONORE,6034,75001,75101,Paris 1er Arrondissement,75,,,75101000AZ0026,,,30,,31,,,,,,,,2,3,Dépendance,,0,,,,,,2.331016,48.866396,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1647915,2022-04-28,000001,Vente en l'état futur d'achèvement,651000.0,2,,RUE DES CHEMINOTS,1964,75018,75118,Paris 18e Arrondissement,75,,,75118000CN0084,,,41,,,,,,,,,,1,,Inconnu,,,,,,,,2.357559,48.89546,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1648267,2022-04-27,000001,Vente en l'état futur d'achèvement,15000.0,4,,RUE AGRIPPA D AUBIGNE,0092,75004,75104,Paris 4e Arrondissement,75,,,75104000AT0023,,10023,,,,,,,,,,,0,,Inconnu,,,,,,,,2.362757,48.849702,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1648272,2022-04-27,000001,Vente en l'état futur d'achèvement,15000.0,4,,RUE AGRIPPA D AUBIGNE,0092,75004,75104,Paris 4e Arrondissement,75,,,75104000AT0023,,13273,,,,,,,,,,,0,,Inconnu,,,,,,,,2.362757,48.849702,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1648930,2022-04-27,000001,Vente en l'état futur d'achèvement,1161561.6,1,,RUE D HELIOPOLIS,4525,75017,75117,Paris 17e Arrondissement,75,,,75117000AX0129,,1,,,,,,,,,,,0,,Inconnu,,,,,,,,2.294209,48.88451,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1648998,2022-05-17,000001,Vente en l'état futur d'achèvement,284728.0,335,,RUE DES PYRENEES,7904,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0089,,,48,,,,,,,,,,1,,Inconnu,,,,,,,,2.392569,48.871133,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1649006,2022-05-03,000001,Vente en l'état futur d'achèvement,22266000.0,46,,AV DE LA GRANDE ARMEE,4271,75017,75117,Paris 17e Arrondissement,75,,,75117000AF0063,,2,,,,,,,,,,,0,,Inconnu,,,,,,,,2.288076,48.876685,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1649462,2022-05-27,000001,Echange,100000.0,8,,RUE DE LA VILLETTE,9839,75019,75119,Paris 19e Arrondissement,75,,,75119000EA0083,,,1,,19,,,,,,,,2,4,Local industriel. commercial ou assimilé,21,0,,,,,,2.387692,48.875092,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1649511,2022-05-30,000001,Echange,20000.0,38,,RUE DE BERRI,0904,75008,75108,Paris 8e Arrondissement,75,,,75108000BE0004,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.307067,48.873784,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
2022-1649526,2022-05-06,000002,Echange,30000.0,7,,RUE ROCROY,8295,75010,75110,Paris 10e Arrondissement,75,,,75110000AN0012,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.350393,48.879126,dvf_2022_75.csv,"nature_mutation != Vente (['Echange', 'Adjudication', ""Vente en l'état futur d'achèvement"", 'Vente terrain à bâtir', 'Expropriation'])"
